"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"641455",7.00460494229317,1.38736465327086,0.319714532153917,4.33938565108125,1.42881589970288e-05,7.852684803766e-05
"28817",0.954944890687898,1.10950925787297,0.255754922489154,4.33817361978644,1.43671641945772e-05,7.88731258655208e-05
"100653515",3.15275578960201,1.15157388512474,0.265687632534731,4.33431497784981,1.46214701858685e-05,8.01417272306443e-05
"100847086",0.708944379386253,2.16541256287675,0.499769595149058,4.33282173204416,1.47210307015863e-05,8.06489996001017e-05
"100507099",2.94332852180033,1.03884482216965,0.239918913249844,4.32998302675636,1.49120835238706e-05,8.16179366098729e-05
"105371082",2.87172877693813,1.05113517808966,0.242919312081542,4.32709597718942,1.51088137391308e-05,8.26029869017213e-05
"114041",1.19817061854493,1.60900974334359,0.372435603001126,4.32023611700389,1.55862338865726e-05,8.49574072329383e-05
"50831",4.08791458231636,1.29864904019555,0.300990946364831,4.31457841466585,1.59907768097958e-05,8.69975905611292e-05
"109616995",1.17322889409153,1.22590261209916,0.28415883767325,4.31414564522116,1.60221297900655e-05,8.71544257448564e-05
"105375826",0.825935637172804,1.48866048973301,0.345415747558726,4.30976439335589,1.63428566090482e-05,8.87870967760773e-05
"100422989",0.606158792864026,1.21411885040638,0.281738334414802,4.30938463850943,1.63709426778546e-05,8.89116872631546e-05
"101928146",0.908436047121342,1.17905557679855,0.273936072325467,4.30412675041096,1.67645668423438e-05,9.07780381550986e-05
"339403",0.726387633554194,1.61706768910285,0.37602196507063,4.30046071590287,1.70443385357309e-05,9.21772572527094e-05
"169522",2.15746103345682,1.01220834131552,0.235690062585479,4.29465854525971,1.74962410211738e-05,9.4473131184429e-05
"6283",5.4182871860627,1.21217232850321,0.282578968406836,4.28967638793988,1.78933653640562e-05,9.64363806572256e-05
"107984825",1.6520242734918,1.43650658083579,0.334880732127919,4.28960654650943,1.78989929432383e-05,9.64516470140866e-05
"112268288",13.506712168769,1.03359663485392,0.241563875570007,4.27877153574802,1.87927632825245e-05,0.000100827031734552
"100286986",0.668283323629754,1.32062862660092,0.309145155223544,4.27187230427714,1.93838570937482e-05,0.000103740310863548
"101928429",1.72699705734524,1.08532758223939,0.254211238933118,4.26939259961253,1.96006000934077e-05,0.000104805301387235
"105369917",2.01102569913206,1.24151963897536,0.2910230528889,4.26605255718115,1.98961928587955e-05,0.000106235141476741
"51224",1.1037269195022,1.22825979702094,0.288565556161456,4.25643244938668,2.07714756305181e-05,0.000110413255165365
"731789",4.32475997296844,1.10733050407167,0.260305438084366,4.2539660800816,2.10017128812352e-05,0.00011146541215296
"102723663",2.0573896629216,1.17624096447323,0.27650730194726,4.25392369817988,2.10056904142938e-05,0.000111469378826213
"105369161",18.123115467515,1.02122943087304,0.240142922175254,4.25259017264626,2.11312084431628e-05,0.000112049304266304
"101928943",2.88147377064924,1.19192082783761,0.280752954051852,4.24544358531476,2.18161395265012e-05,0.000115424505272704
"28941",0.533029650117285,1.35157292792554,0.318512766025485,4.24338699133143,2.20171270516733e-05,0.000116424921456665
"9074",1.31907578905318,1.15298564941341,0.271900143008013,4.24047459724739,2.2304767780417e-05,0.00011780153525167
"3553",4.22245384284622,1.11543034699211,0.263097313434314,4.2396113150376,2.23907141907525e-05,0.000118135520014239
"100033434",1.30715270179091,1.12362844399811,0.265223312421843,4.23653725510732,2.26993272329767e-05,0.000119556026172587
"101927839",1.75963828553174,1.54861798686337,0.365706355568159,4.23459413074037,2.28964862659148e-05,0.000120487508961575
"102724699",1.20813817476168,1.0829787817433,0.255929263632974,4.23155510382116,2.32081119478396e-05,0.000122012299696526
"85391",1.34985736088347,1.1265781668152,0.26745356306284,4.21223839351321,2.52852477863256e-05,0.000131827861589109
"597",3.0036862022706,1.01940200551472,0.242074337908599,4.21111140619797,2.54117380501945e-05,0.000132387329162766
"28921",1.00961493327045,1.00972614331003,0.239886930749488,4.20917529835954,2.56304483414815e-05,0.000133466295732033
"105369319",4.01613079055212,1.08929919498496,0.258928780969951,4.20694521058811,2.58845865021939e-05,0.00013472868711979
"406943",0.59658507208427,1.21667252745209,0.289231180502208,4.20657456550677,2.59270563599363e-05,0.000134909045223921
"101929290",2.5782729729206,1.04966515943349,0.249589759563702,4.20556180377098,2.60434404826053e-05,0.00013543295473391
"113219450",0.789318844315773,1.26144125128505,0.300600587349822,4.1964031487971,2.71187349634031e-05,0.000140432236622461
"84691",1.91297885007004,1.12646062961599,0.268497829100156,4.19541801656726,2.72368793704215e-05,0.000140980571500507
"27442",3.07575816704259,1.04299918541659,0.248676788912166,4.19419596810455,2.73841167196138e-05,0.000141615238105373
